Year,FIPS County Code,County Name,DHS Service Area,Judicial District,Abuse Type,Occurences,County Primary Point,US Counties,Iowa Watersheds (HUC 10),Iowa Watershed Sub-Basins (HUC 08),Iowa ZIP Code Tabulation Areas
2005,19141,OBrien,1-Sioux City,3-Third JD,Presence of Illegal Drugs in Child's System (PID),5,"(43.0837527, -95.6248784)",293,427,37,211
2007,19031,Cedar,8-Davenport,7-Seventh JD,Denial of Critical Care (Neglect),72,"(41.7723207, -91.1324125)",180,17,19,721
2005,19111,Lee,8-Davenport,8-Eigth JD,Sexual Abuse,9,"(40.6419764, -91.479264)",1827,119,10,110
2008,19103,Johnson,7-Cedar Rapids,6-SixthJD,Sexual Abuse,11,"(41.6715511, -91.5880849)",1792,287,22,268
2005,19167,Sioux,1-Sioux City,3-Third JD,Physical Abuse,13,"(43.0826174, -96.1778827)",1882,199,33,927
2011,19175,Union,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),2,"(41.0277304, -94.2423792)",300,502,52,702
2004,19185,Wayne,6-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),22,"(40.7394702, -93.3273639)",1887,531,54,703
2004,19011,Benton,7-Cedar Rapids,6-SixthJD,Sexual Abuse,18,"(42.0801864, -92.0656912)",1367,248,18,804
2006,19025,Calhoun,4-Ames,2-Second JD,Physical Abuse,10,"(42.3851848, -94.6404136)",1371,326,27,121
2005,19185,Wayne,6-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),1,"(40.7394702, -93.3273639)",1887,531,54,703
2010,19187,Webster,2-Northern,2-Second JD,Exposure to Manufacturing of Meth,3,"(42.4279662, -94.1817881)",1888,312,25,705
2012,19101,Jefferson,4-Cedar Rapids,8-Eigth JD,Exposure to Manufacturing of Meth,11,"(41.0317596, -91.9488774)",285,147,13,326
2006,19057,Des Moines,8-Davenport,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),51,"(40.9231829, -91.1814707)",1778,115,10,411
2004,19127,Marshall,4-Ames,2-Second JD,Presence of Illegal Drugs in Child's System (PID),6,"(42.0358499, -92.9987706)",1831,277,21,89
2007,19109,Kossuth,1-Sioux City,3-Third JD,Exposure to Manufacturing of Meth,2,"(43.20413, -94.2067199)",1794,163,24,335
2011,19087,Henry,3-Eastern,8-Eigth JD,Mental Injury,8,"(40.9879383, -91.5445241)",282,152,13,315
2008,19101,Jefferson,7-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),58,"(41.0317596, -91.9488774)",285,147,13,326
2008,19063,Emmet,1-Sioux City,3-Third JD,Physical Abuse,16,"(43.3780225, -94.6784803)",277,298,23,659
2012,19175,Union,5-Des Moines,5-FifthJD,Allows Access by Registered Sex Offender,3,"(41.0277304, -94.2423792)",300,502,52,702
2007,19127,Marshall,4-Ames,2-Second JD,Denial of Critical Care (Neglect),204,"(42.0358499, -92.9987706)",1831,277,21,89
2012,19079,Hamilton,2-Northern,2-Second JD,Mental Injury,1,"(42.3837722, -93.7068085)",281,122,11,782
2007,19125,Marion,6-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),81,"(41.3344515, -93.0994367)",1830,355,29,916
2008,19057,Des Moines,8-Davenport,8-Eigth JD,Sexual Abuse,6,"(40.9231829, -91.1814707)",1778,115,10,411
2010,19103,Johnson,4-Cedar Rapids,6-SixthJD,Physical Abuse,39,"(41.6715511, -91.5880849)",1792,287,22,268
2006,19191,Winneshiek,3-Dubuque,1-First JD,Physical Abuse,6,"(43.2906746, -91.8437074)",1890,41,4,855
2007,19103,Johnson,7-Cedar Rapids,6-SixthJD,Sexual Abuse,10,"(41.6715511, -91.5880849)",1792,287,22,268
2007,19005,Allamakee,3-Dubuque,1-First JD,Physical Abuse,5,"(43.2842838, -91.3780923)",1365,33,3,371
2011,19073,Greene,1-Western,2-Second JD,Sexual Abuse,1,"(42.0362394, -94.3968356)",1783,180,27,780
2011,19153,Polk,5-Des Moines,5-FifthJD,Sexual Abuse,94,"(41.6855048, -93.5735335)",1878,342,29,503
2004,19133,Monona,5-Council Bluffs,3-Third JD,Physical Abuse,4,"(42.0516663, -95.9599235)",1833,430,37,555
2012,19155,Pottawattamie,1-Western,4-FourthJD,Allows Access by Registered Sex Offender,4,"(41.3366123, -95.5423935)",1879,442,43,604
2008,19133,Monona,5-Council Bluffs,3-Third JD,Physical Abuse,2,"(42.0516663, -95.9599235)",1833,430,37,555
2011,19013,Black Hawk,2-Northern,1-First JD,Presence of Illegal Drugs in Child's System (PID),32,"(42.4700957, -92.3088197)",176,246,18,718
2013,19013,Black Hawk,2-Northern,1-First JD,Presence of Illegal Drugs in Child's System (PID),53,"(42.4700957, -92.3088197)",176,246,18,718
2007,19163,Scott,8-Davenport,7-Seventh JD,Sexual Abuse,39,"(41.6370978, -90.6232428)",1881,100,9,99
2007,19045,Clinton,3-Dubuque,7-Seventh JD,Physical Abuse,30,"(41.8980358, -90.5319724)",1745,103,9,841
2004,19141,OBrien,1-Sioux City,3-Third JD,Presence of Illegal Drugs in Child's System (PID),8,"(43.0837527, -95.6248784)",293,427,37,211
2012,19113,Linn,4-Cedar Rapids,6-SixthJD,Presence of Illegal Drugs in Child's System (PID),54,"(42.0789478, -91.5989646)",287,265,19,443
2008,19175,Union,6-Des Moines,5-FifthJD,Physical Abuse,9,"(41.0277304, -94.2423792)",300,502,52,702
2005,19051,Davis,7-Cedar Rapids,8-Eigth JD,Cohabitation w/ a Registered Sex Offender,8,"(40.7476891, -92.4097173)",1747,370,31,149
2006,19193,Woodbury,1-Sioux City,3-Third JD,Presence of Illegal Drugs in Child's System (PID),70,"(42.3897169, -96.0447673)",1891,222,38,622
2009,19137,Montgomery,5-Council Bluffs,4-FourthJD,Denial of Critical Care (Neglect),67,"(41.03014, -95.1563758)",1834,462,46,141
2009,19081,Hancock,2-Waterloo,2-Second JD,Denial of Critical Care (Neglect),42,"(43.0818861, -93.7342723)",1785,18,20,897
2008,19127,Marshall,4-Ames,2-Second JD,Denial of Critical Care (Neglect),260,"(42.0358499, -92.9987706)",1831,277,21,89
2010,19075,Grundy,2-Northern,1-First JD,Sexual Abuse,1,"(42.4018651, -92.7914177)",280,239,18,49
2007,19069,Franklin,2-Waterloo,2-Second JD,Presence of Illegal Drugs in Child's System (PID),5,"(42.7325458, -93.262473)",279,225,17,775
2008,19079,Hamilton,4-Ames,2-Second JD,Physical Abuse,7,"(42.3837722, -93.7068085)",281,122,11,782
2010,19073,Greene,1-Western,2-Second JD,Presence of Illegal Drugs in Child's System (PID),2,"(42.0362394, -94.3968356)",1783,180,27,780
2004,19193,Woodbury,1-Sioux City,3-Third JD,Mental Injury,1,"(42.3897169, -96.0447673)",1891,222,38,622
2008,19001,Adair,6-Des Moines,5-FifthJD,Sexual Abuse,3,"(41.3307464, -94.4709413)",174,469,47,474
2012,19145,Page,1-Western,4-FourthJD,Sexual Abuse,3,"(40.7391444, -95.1501747)",1837,463,46,598
2012,19145,Page,1-Western,4-FourthJD,Physical Abuse,11,"(40.7391444, -95.1501747)",1837,463,46,598
2008,19159,Ringgold,6-Des Moines,5-FifthJD,Exposure to Manufacturing of Meth,4,"(40.7352023, -94.2439719)",297,452,51,843
2004,19017,Bremer,2-Waterloo,2-Second JD,Presence of Illegal Drugs in Child's System (PID),7,"(42.7745873, -92.3180548)",177,91,8,6
2008,19051,Davis,7-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),50,"(40.7476891, -92.4097173)",1747,370,31,149
2007,19065,Fayette,3-Dubuque,1-First JD,Denial of Critical Care (Neglect),148,"(42.8625919, -91.8443207)",278,54,6,887
2006,19151,Pocahontas,4-Ames,2-Second JD,Denial of Critical Care (Neglect),41,"(42.7341351, -94.6787466)",295,169,25,352
2007,19155,Pottawattamie,5-Council Bluffs,4-FourthJD,Physical Abuse,65,"(41.3366123, -95.5423935)",1879,442,43,604
2009,19143,Osceola,1-Sioux City,3-Third JD,Exposure to Manufacturing of Meth,1,"(43.3785704, -95.6236852)",1836,421,37,597
2009,19083,Hardin,4-Ames,2-Second JD,Physical Abuse,13,"(42.3838803, -93.2404025)",1786,273,20,424
2006,19135,Monroe,7-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),29,"(41.0297826, -92.8689877)",292,359,30,556
2007,19113,Linn,7-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),1345,"(42.0789478, -91.5989646)",287,265,19,443
2007,19049,Dallas,6-Des Moines,5-FifthJD,Cohabitation w/ a Registered Sex Offender,1,"(41.6848862, -94.0397374)",1746,331,27,156
2012,19015,Boone,5-Des Moines,2-Second JD,Sexual Abuse,11,"(42.0365493, -93.931671)",1368,313,25,859
2004,19013,Black Hawk,2-Waterloo,1-First JD,Denial of Critical Care (Neglect),706,"(42.4700957, -92.3088197)",176,246,18,718
2006,19145,Page,5-Council Bluffs,4-FourthJD,Presence of Illegal Drugs in Child's System (PID),2,"(40.7391444, -95.1501747)",1837,463,46,598
2012,19059,Dickinson,1-Western,3-Third JD,Physical Abuse,8,"(43.3779848, -95.1508301)",1779,419,37,660
2010,19097,Jackson,3-Eastern,7-Seventh JD,Presence of Illegal Drugs in Child's System (PID),11,"(42.1717426, -90.5742294)",1790,80,7,869
2008,19041,Clay,1-Sioux City,3-Third JD,Sexual Abuse,3,"(43.0825804, -95.1509194)",273,220,37,743
2005,19089,Howard,3-Dubuque,1-First JD,Denial of Critical Care (Neglect),35,"(43.3567673, -92.3171989)",1788,13,6,429
2010,19131,Mitchell,2-Northern,2-Second JD,Allows Access by Registered Sex Offender,1,"(43.3564124, -92.7890315)",291,176,14,415
2004,19115,Louisa,8-Davenport,8-Eigth JD,Physical Abuse,23,"(41.2185073, -91.2596184)",1828,149,22,587
2012,19119,Lyon,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),1,"(43.380497, -96.2102924)",1829,209,34,81
2012,19151,Pocahontas,2-Northern,2-Second JD,Sexual Abuse,8,"(42.7341351, -94.6787466)",295,169,25,352
2009,19195,Worth,2-Waterloo,2-Second JD,Presence of Illegal Drugs in Child's System (PID),4,"(43.3773984, -93.2608476)",303,193,15,625
2004,19173,Taylor,5-Council Bluffs,5-FifthJD,Physical Abuse,2,"(40.7374324, -94.6964148)",1884,486,50,701
2007,19115,Louisa,8-Davenport,8-Eigth JD,Denial of Critical Care (Neglect),54,"(41.2185073, -91.2596184)",1828,149,22,587
2011,19059,Dickinson,1-Western,3-Third JD,Denial of Critical Care (Neglect),49,"(43.3779848, -95.1508301)",1779,419,37,660
2004,19023,Butler,2-Waterloo,2-Second JD,Presence of Illegal Drugs in Child's System (PID),1,"(42.7315661, -92.7901934)",1370,228,17,639
2006,19061,Dubuque,3-Dubuque,1-First JD,Exposure to Manufacturing of Meth,4,"(42.468832, -90.8824564)",1780,49,5,868
2007,19013,Black Hawk,2-Waterloo,1-First JD,Sexual Abuse,43,"(42.4700957, -92.3088197)",176,246,18,718
2005,19117,Lucas,6-Des Moines,5-FifthJD,Sexual Abuse,6,"(41.0293738, -93.3277207)",288,354,29,446
2011,19041,Clay,1-Western,3-Third JD,Denial of Critical Care (Neglect),106,"(43.0825804, -95.1509194)",273,220,37,743
2011,19143,Osceola,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),1,"(43.3785704, -95.6236852)",1836,421,37,597
2011,19065,Fayette,2-Northern,1-First JD,Physical Abuse,8,"(42.8625919, -91.8443207)",278,54,6,887
2006,19159,Ringgold,6-Des Moines,5-FifthJD,Physical Abuse,6,"(40.7352023, -94.2439719)",297,452,51,843
2011,19049,Dallas,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),131,"(41.6848862, -94.0397374)",1746,331,27,156
2004,19007,Appanoose,7-Cedar Rapids,8-Eigth JD,Sexual Abuse,3,"(40.7431635, -92.8686104)",175,534,54,210
2007,19157,Poweshiek,4-Ames,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),6,"(41.6864422, -92.5314684)",296,289,22,605
2012,19187,Webster,2-Northern,2-Second JD,Allows Access by Registered Sex Offender,4,"(42.4279662, -94.1817881)",1888,312,25,705
2009,19175,Union,6-Des Moines,5-FifthJD,Physical Abuse,8,"(41.0277304, -94.2423792)",300,502,52,702
2009,19047,Crawford,5-Council Bluffs,3-Third JD,Presence of Illegal Drugs in Child's System (PID),4,"(42.0372125, -95.3819678)",275,241,41,536
2010,19113,Linn,4-Cedar Rapids,6-SixthJD,Sexual Abuse,39,"(42.0789478, -91.5989646)",287,265,19,443
2012,19171,Tama,4-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),84,"(42.0798117, -92.5325425)",1883,281,21,700
2011,19037,Chickasaw,2-Northern,1-First JD,Denial of Critical Care (Neglect),48,"(43.0600414, -92.3176637)",1374,88,8,131
2010,19161,Sac,1-Western,2-Second JD,Denial of Critical Care (Neglect),28,"(42.3862604, -95.1053946)",1880,324,27,97
2005,19051,Davis,7-Cedar Rapids,8-Eigth JD,Sexual Abuse,3,"(40.7476891, -92.4097173)",1747,370,31,149
2011,19135,Monroe,4-Cedar Rapids,8-Eigth JD,Physical Abuse,6,"(41.0297826, -92.8689877)",292,359,30,556
2007,19195,Worth,2-Waterloo,2-Second JD,Denial of Critical Care (Neglect),68,"(43.3773984, -93.2608476)",303,193,15,625
2007,19023,Butler,2-Waterloo,2-Second JD,Physical Abuse,7,"(42.7315661, -92.7901934)",1370,228,17,639
2012,19039,Clarke,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),47,"(41.0290323, -93.7851579)",182,349,29,133
2010,19035,Cherokee,1-Western,3-Third JD,Denial of Critical Care (Neglect),35,"(42.7356226, -95.6238055)",181,429,37,286
2010,19071,Fremont,1-Western,4-FourthJD,Denial of Critical Care (Neglect),11,"(40.7455892, -95.6046765)",1782,257,43,422
2008,19087,Henry,8-Davenport,8-Eigth JD,Sexual Abuse,8,"(40.9879383, -91.5445241)",282,152,13,315
2008,19111,Lee,8-Davenport,8-Eigth JD,Sexual Abuse,13,"(40.6419764, -91.479264)",1827,119,10,110
2011,19069,Franklin,2-Northern,2-Second JD,Sexual Abuse,1,"(42.7325458, -93.262473)",279,225,17,775
2004,19083,Hardin,4-Ames,2-Second JD,Sexual Abuse,8,"(42.3838803, -93.2404025)",1786,273,20,424
2010,19017,Bremer,2-Northern,2-Second JD,Physical Abuse,4,"(42.7745873, -92.3180548)",177,91,8,6
2007,19179,Wapello,7-Cedar Rapids,8-Eigth JD,Sexual Abuse,11,"(41.0305845, -92.4094499)",301,363,30,799
2011,19011,Benton,4-Cedar Rapids,6-SixthJD,Allows Access by Registered Sex Offender,5,"(42.0801864, -92.0656912)",1367,248,18,804
2007,19131,Mitchell,2-Waterloo,2-Second JD,Physical Abuse,4,"(43.3564124, -92.7890315)",291,176,14,415
2006,19165,Shelby,5-Council Bluffs,4-FourthJD,Denial of Critical Care (Neglect),48,"(41.6850926, -95.3102113)",298,254,43,229
2011,19003,Adams,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),4,"(41.0289839, -94.6991849)",1364,475,48,1
2010,19005,Allamakee,2-Northern,1-First JD,Physical Abuse,1,"(43.2842838, -91.3780923)",1365,33,3,371
2005,19115,Louisa,8-Davenport,8-Eigth JD,Sexual Abuse,2,"(41.2185073, -91.2596184)",1828,149,22,587
2009,19053,Decatur,6-Des Moines,5-FifthJD,Physical Abuse,11,"(40.7376827, -93.7862815)",1777,508,52,763
2005,19143,Osceola,1-Sioux City,3-Third JD,Exposure to Manufacturing of Meth,2,"(43.3785704, -95.6236852)",1836,421,37,597
2010,19167,Sioux,1-Western,3-Third JD,Sexual Abuse,3,"(43.0826174, -96.1778827)",1882,199,33,927
2012,19059,Dickinson,1-Western,3-Third JD,Presence of Illegal Drugs in Child's System (PID),9,"(43.3779848, -95.1508301)",1779,419,37,660
2011,19101,Jefferson,4-Cedar Rapids,8-Eigth JD,Physical Abuse,7,"(41.0317596, -91.9488774)",285,147,13,326
2009,19019,Buchanan,3-Dubuque,1-First JD,Sexual Abuse,9,"(42.4707777, -91.8378392)",1369,95,8,270
2010,19043,Clayton,2-Northern,1-First JD,Presence of Illegal Drugs in Child's System (PID),5,"(42.8447493, -91.3414328)",274,53,6,138
2004,19165,Shelby,5-Council Bluffs,4-FourthJD,Denial of Critical Care (Neglect),26,"(41.6850926, -95.3102113)",298,254,43,229
2011,19167,Sioux,1-Western,3-Third JD,Exposure to Manufacturing of Meth,4,"(43.0826174, -96.1778827)",1882,199,33,927
2005,19023,Butler,2-Waterloo,2-Second JD,Physical Abuse,11,"(42.7315661, -92.7901934)",1370,228,17,639
2008,19035,Cherokee,1-Sioux City,3-Third JD,Physical Abuse,2,"(42.7356226, -95.6238055)",181,429,37,286
2012,19005,Allamakee,2-Northern,1-First JD,Presence of Illegal Drugs in Child's System (PID),4,"(43.2842838, -91.3780923)",1365,33,3,371
2010,19175,Union,5-Des Moines,5-FifthJD,Presence of Illegal Drugs in Child's System (PID),2,"(41.0277304, -94.2423792)",300,502,52,702
2004,19049,Dallas,6-Des Moines,5-FifthJD,Mental Injury,3,"(41.6848862, -94.0397374)",1746,331,27,156
2010,19023,Butler,2-Northern,2-Second JD,Allows Access by Registered Sex Offender,1,"(42.7315661, -92.7901934)",1370,228,17,639
2012,19119,Lyon,1-Western,3-Third JD,Sexual Abuse,2,"(43.380497, -96.2102924)",1829,209,34,81
2008,19051,Davis,7-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),1,"(40.7476891, -92.4097173)",1747,370,31,149
2009,19129,Mills,5-Council Bluffs,4-FourthJD,Denial of Critical Care (Neglect),32,"(41.0334523, -95.6213267)",1832,442,43,816
2012,19023,Butler,2-Northern,2-Second JD,Sexual Abuse,3,"(42.7315661, -92.7901934)",1370,228,17,639
2006,19179,Wapello,7-Cedar Rapids,8-Eigth JD,Physical Abuse,30,"(41.0305845, -92.4094499)",301,363,30,799
2009,19103,Johnson,7-Cedar Rapids,6-SixthJD,Presence of Illegal Drugs in Child's System (PID),14,"(41.6715511, -91.5880849)",1792,287,22,268
2008,19029,Cass,5-Council Bluffs,4-FourthJD,Presence of Illegal Drugs in Child's System (PID),2,"(41.3314876, -94.9278266)",1372,260,44,475
2006,19151,Pocahontas,4-Ames,2-Second JD,Cohabitation w/ a Registered Sex Offender,1,"(42.7341351, -94.6787466)",295,169,25,352
2008,19193,Woodbury,1-Sioux City,3-Third JD,Sexual Abuse,34,"(42.3897169, -96.0447673)",1891,222,38,622
2013,19003,Adams,5-Des Moines,5-FifthJD,Denial of Critical Care (Neglect),61,"(41.0289839, -94.6991849)",1364,475,48,1
2005,19059,Dickinson,1-Sioux City,3-Third JD,Presence of Illegal Drugs in Child's System (PID),11,"(43.3779848, -95.1508301)",1779,419,37,660
2006,19177,Van Buren,7-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),59,"(40.7532294, -91.9499871)",1885,368,30,798
2012,19021,Buena Vista,1-Western,3-Third JD,Sexual Abuse,8,"(42.7354936, -95.151149)",178,323,27,15
2011,19017,Bremer,2-Northern,2-Second JD,Denial of Critical Care (Neglect),65,"(42.7745873, -92.3180548)",177,91,8,6
2012,19043,Clayton,2-Northern,1-First JD,Physical Abuse,7,"(42.8447493, -91.3414328)",274,53,6,138
2005,19073,Greene,5-Council Bluffs,2-Second JD,Sexual Abuse,2,"(42.0362394, -94.3968356)",1783,180,27,780
2005,19165,Shelby,5-Council Bluffs,4-FourthJD,Sexual Abuse,2,"(41.6850926, -95.3102113)",298,254,43,229
2007,19061,Dubuque,3-Dubuque,1-First JD,Physical Abuse,47,"(42.468832, -90.8824564)",1780,49,5,868
2009,19021,Buena Vista,1-Sioux City,3-Third JD,Presence of Illegal Drugs in Child's System (PID),1,"(42.7354936, -95.151149)",178,323,27,15
2006,19003,Adams,6-Des Moines,5-FifthJD,Sexual Abuse,2,"(41.0289839, -94.6991849)",1364,475,48,1
2005,19109,Kossuth,1-Sioux City,3-Third JD,Presence of Illegal Drugs in Child's System (PID),8,"(43.20413, -94.2067199)",1794,163,24,335
2005,19127,Marshall,4-Ames,2-Second JD,Sexual Abuse,8,"(42.0358499, -92.9987706)",1831,277,21,89
2011,19163,Scott,3-Eastern,7-Seventh JD,Exposure to Manufacturing of Meth,6,"(41.6370978, -90.6232428)",1881,100,9,99
2005,19151,Pocahontas,4-Ames,2-Second JD,Physical Abuse,3,"(42.7341351, -94.6787466)",295,169,25,352
2004,19055,Delaware,3-Dubuque,1-First JD,Physical Abuse,7,"(42.471211, -91.3673502)",276,72,7,764
2004,19153,Polk,6-Des Moines,5-FifthJD,Exposure to Manufacturing of Meth,23,"(41.6855048, -93.5735335)",1878,342,29,503
2012,19101,Jefferson,4-Cedar Rapids,8-Eigth JD,Denial of Critical Care (Neglect),53,"(41.0317596, -91.9488774)",285,147,13,326
2010,19011,Benton,4-Cedar Rapids,6-SixthJD,Presence of Illegal Drugs in Child's System (PID),4,"(42.0801864, -92.0656912)",1367,248,18,804
2011,19007,Appanoose,4-Cedar Rapids,8-Eigth JD,Physical Abuse,15,"(40.7431635, -92.8686104)",175,534,54,210
2008,19013,Black Hawk,2-Waterloo,1-First JD,Physical Abuse,85,"(42.4700957, -92.3088197)",176,246,18,718
2011,19187,Webster,2-Northern,2-Second JD,Denial of Critical Care (Neglect),244,"(42.4279662, -94.1817881)",1888,312,25,705
2006,19171,Tama,4-Ames,6-SixthJD,Denial of Critical Care (Neglect),98,"(42.0798117, -92.5325425)",1883,281,21,700
2006,19155,Pottawattamie,5-Council Bluffs,4-FourthJD,Presence of Illegal Drugs in Child's System (PID),43,"(41.3366123, -95.5423935)",1879,442,43,604
2011,19127,Marshall,2-Northern,2-Second JD,Physical Abuse,21,"(42.0358499, -92.9987706)",1831,277,21,89
2008,19179,Wapello,7-Cedar Rapids,8-Eigth JD,Sexual Abuse,14,"(41.0305845, -92.4094499)",301,363,30,799
2007,19095,Iowa,7-Cedar Rapids,6-SixthJD,Denial of Critical Care (Neglect),54,"(41.6863229, -92.065524)",284,23,22,178
2007,19037,Chickasaw,2-Waterloo,1-First JD,Denial of Critical Care (Neglect),74,"(43.0600414, -92.3176637)",1374,88,8,131
2011,19073,Greene,1-Western,2-Second JD,Presence of Illegal Drugs in Child's System (PID),2,"(42.0362394, -94.3968356)",1783,180,27,780
2012,19087,Henry,3-Eastern,8-Eigth JD,Sexual Abuse,5,"(40.9879383, -91.5445241)",282,152,13,315
2012,19129,Mills,1-Western,4-FourthJD,Physical Abuse,11,"(41.0334523, -95.6213267)",1832,442,43,816
2009,19155,Pottawattamie,5-Council Bluffs,4-FourthJD,Physical Abuse,66,"(41.3366123, -95.5423935)",1879,442,43,604
2013,19011,Benton,4-Cedar Rapids,6-SixthJD,Physical Abuse,4,"(42.0801864, -92.0656912)",1367,248,18,804
2010,19187,Webster,2-Northern,2-Second JD,Physical Abuse,38,"(42.4279662, -94.1817881)",1888,312,25,705
2009,19123,Mahaska,7-Cedar Rapids,8-Eigth JD,Cohabitation w/ a Registered Sex Offender,8,"(41.3352035, -92.6409094)",290,133,11,914
2008,19015,Boone,6-Des Moines,2-Second JD,Presence of Illegal Drugs in Child's System (PID),5,"(42.0365493, -93.931671)",1368,313,25,859
2010,19107,Keokuk,4-Cedar Rapids,8-Eigth JD,Presence of Illegal Drugs in Child's System (PID),1,"(41.336465, -92.1786426)",1793,139,12,334
