FIPS,Primary County Coordinates,County,City,Year,Estimate,FIPS.County.Code
1945660,"(42.0358499, -92.9987706)",Marshall,Liscomb,July 01 2010,301,19456
1949755,"(42.0358499, -92.9987706)",Marshall,Marshalltown,July 01 2010,27580,19497
1950880,"(42.0358499, -92.9987706)",Marshall,Melbourne,July 01 2010,831,19508
1966540,"(42.0358499, -92.9987706)",Marshall,Rhodes,July 01 2010,306,19665
1969780,"(42.0358499, -92.9987706)",Marshall,St. Anthony,July 01 2010,102,19697
1975135,"(42.0358499, -92.9987706)",Marshall,State Center,July 01 2010,1470,19751
1999990,"(42.0358499, -92.9987706)",Marshall,Balance of Marshall County,July 01 2010,7456,19999
1925500,"(42.0358499, -95.6213267)",Mills,Emerson,July 01 2010,438,19255
1931350,"(41.0334523, -95.6213267)",Mills,Glenwood,July 01 2010,5275,19313
1934995,"(41.0334523, -95.6213267)",Mills,Hastings,July 01 2010,152,19349
1935715,"(41.0334523, -95.6213267)",Mills,Henderson,July 01 2010,185,19357
1948720,"(41.0334523, -95.6213267)",Mills,Malvern,July 01 2010,1143,19487
1960825,"(41.0334523, -95.6213267)",Mills,Pacific Junction,July 01 2010,472,19608
1973155,"(41.0334523, -95.6213267)",Mills,Silver City,July 01 2010,245,19731
1976935,"(41.0334523, -95.6213267)",Mills,Tabor (pt.),July 01 2010,84,19769
1999990,"(41.0334523, -95.6213267)",Mills,Balance of Mills County,July 01 2010,7082,19999
1911035,"(41.0334523, -92.7890315)",Mitchell,Carpenter,July 01 2010,109,19110
1948045,"(43.3564124, -92.7890315)",Mitchell,McIntire,July 01 2010,122,19480
1952905,"(43.3564124, -92.7890315)",Mitchell,Mitchell,July 01 2010,138,19529
1959520,"(43.3564124, -92.7890315)",Mitchell,Orchard,July 01 2010,71,19595
1959745,"(43.3564124, -92.7890315)",Mitchell,Osage,July 01 2010,3622,19597
1966585,"(43.3564124, -92.7890315)",Mitchell,Riceville (pt.),July 01 2010,468,19665
1969735,"(43.3564124, -92.7890315)",Mitchell,St. Ansgar,July 01 2010,1111,19697
1974820,"(43.3564124, -92.7890315)",Mitchell,Stacyville,July 01 2010,491,19748
1999990,"(43.3564124, -92.7890315)",Mitchell,Balance of Mitchell County,July 01 2010,4656,19999
1906940,"(43.3564124, -95.9599235)",Monona,Blencoe,July 01 2010,224,19069
1911530,"(42.0516663, -95.9599235)",Monona,Castana,July 01 2010,142,19115
1949170,"(42.0516663, -95.9599235)",Monona,Mapleton,July 01 2010,1224,19491
1953850,"(42.0516663, -95.9599235)",Monona,Moorhead,July 01 2010,226,19538
1959115,"(42.0516663, -95.9599235)",Monona,Onawa,July 01 2010,2999,19591
1968385,"(42.0516663, -95.9599235)",Monona,Rodney,July 01 2010,60,19683
1973785,"(42.0516663, -95.9599235)",Monona,Soldier,July 01 2010,174,19737
1979185,"(42.0516663, -95.9599235)",Monona,Turin,July 01 2010,68,19791
1979995,"(42.0516663, -95.9599235)",Monona,Ute,July 01 2010,374,19799
1985215,"(42.0516663, -95.9599235)",Monona,Whiting,July 01 2010,762,19852
1999990,"(42.0516663, -95.9599235)",Monona,Balance of Monona County,July 01 2010,2995,19999
1900910,"(42.0516663, -92.8689877)",Monroe,Albia,July 01 2010,3779,19009
1923970,"(41.0297826, -92.8689877)",Monroe,Eddyville (pt.),July 01 2010,2,19239
1946830,"(41.0297826, -92.8689877)",Monroe,Lovilia,July 01 2010,540,19468
1950970,"(41.0297826, -92.8689877)",Monroe,Melrose,July 01 2010,112,19509
1953985,"(41.0297826, -92.8689877)",Monroe,Moravia (pt.),July 01 2010,2,19539
1999990,"(41.0297826, -92.8689877)",Monroe,Balance of Monroe County,July 01 2010,3560,19999
1914880,"(41.0297826, -95.1563758)",Montgomery,Coburg,July 01 2010,42,19148
1924915,"(41.03014, -95.1563758)",Montgomery,Elliott,July 01 2010,348,19249
1932295,"(41.03014, -95.1563758)",Montgomery,Grant,July 01 2010,92,19322
1966135,"(41.03014, -95.1563758)",Montgomery,Red Oak,July 01 2010,5715,19661
1975000,"(41.03014, -95.1563758)",Montgomery,Stanton,July 01 2010,686,19750
1980985,"(41.03014, -95.1563758)",Montgomery,Villisca,July 01 2010,1245,19809
1999990,"(41.03014, -95.1563758)",Montgomery,Balance of Montgomery County,July 01 2010,2561,19999
1903385,"(41.03014, -91.1127562)",Muscatine,Atalissa,July 01 2010,311,19033
1907075,"(41.4839221, -91.1127562)",Muscatine,Blue Grass (pt.),July 01 2010,16,19070
1915645,"(41.4839221, -91.1127562)",Muscatine,Conesville,July 01 2010,432,19156
1922980,"(41.4839221, -91.1127562)",Muscatine,Durant (pt.),July 01 2010,5,19229
1929280,"(41.4839221, -91.1127562)",Muscatine,Fruitland,July 01 2010,979,19292
1955110,"(41.4839221, -91.1127562)",Muscatine,Muscatine,July 01 2010,23762,19551
1956685,"(41.4839221, -91.1127562)",Muscatine,Nichols,July 01 2010,372,19566
1975450,"(41.4839221, -91.1127562)",Muscatine,Stockton,July 01 2010,197,19754
1981705,"(41.4839221, -91.1127562)",Muscatine,Walcott (pt.),July 01 2010,0,19817
1984315,"(41.4839221, -91.1127562)",Muscatine,West Liberty,July 01 2010,3755,19843
1986070,"(41.4839221, -91.1127562)",Muscatine,Wilton (pt.),July 01 2010,2784,19860
1999990,"(41.4839221, -91.1127562)",Muscatine,Balance of Muscatine County,July 01 2010,10128,19999
1902530,"(41.4839221, -95.6248784)",O'Brien,Archer,July 01 2010,131,19025
1910090,"(43.0837527, -95.6248784)",O'Brien,Calumet,July 01 2010,170,19100
1934725,"(43.0837527, -95.6248784)",O'Brien,Hartley,July 01 2010,1673,19347
1961905,"(43.0837527, -95.6248784)",O'Brien,Paullina,July 01 2010,1055,19619
1964650,"(43.0837527, -95.6248784)",O'Brien,Primghar,July 01 2010,909,19646
1970410,"(43.0837527, -95.6248784)",O'Brien,Sanborn,July 01 2010,1405,19704
1972390,"(43.0837527, -95.6248784)",O'Brien,Sheldon (pt.),July 01 2010,5026,19723
1976485,"(43.0837527, -95.6248784)",O'Brien,Sutherland,July 01 2010,649,19764
1999990,"(43.0837527, -95.6248784)",O'Brien,Balance of O'Brien County,July 01 2010,3390,19999
1903295,"(43.0837527, -95.6236852)",Osceola,Ashton,July 01 2010,458,19032
1934635,"(43.3785704, -95.6236852)",Osceola,Harris,July 01 2010,170,19346
1951060,"(43.3785704, -95.6236852)",Osceola,Melvin,July 01 2010,214,19510
1958530,"(43.3785704, -95.6236852)",Osceola,Ocheyedan,July 01 2010,489,19585
1972975,"(43.3785704, -95.6236852)",Osceola,Sibley,July 01 2010,2797,19729
1999990,"(43.3785704, -95.6236852)",Osceola,Balance of Osceola County,July 01 2010,2327,19999
1906895,"(43.3785704, -95.1501747)",Page,Blanchard,July 01 2010,38,19068
1907930,"(40.7391444, -95.1501747)",Page,Braddyville,July 01 2010,159,19079
1913575,"(40.7391444, -95.1501747)",Page,Clarinda,July 01 2010,5575,19135
1914970,"(40.7391444, -95.1501747)",Page,Coin,July 01 2010,192,19149
1915105,"(40.7391444, -95.1501747)",Page,College Springs,July 01 2010,213,19151
1925815,"(40.7391444, -95.1501747)",Page,Essex,July 01 2010,797,19258
1935760,"(40.7391444, -95.1501747)",Page,Hepburn,July 01 2010,23,19357
1957045,"(40.7391444, -95.1501747)",Page,Northboro,July 01 2010,58,19570
1971895,"(40.7391444, -95.1501747)",Page,Shambaugh,July 01 2010,191,19718
1972525,"(40.7391444, -95.1501747)",Page,Shenandoah (pt.),July 01 2010,5139,19725
1987420,"(40.7391444, -95.1501747)",Page,Yorktown,July 01 2010,85,19874
1999990,"(40.7391444, -95.1501747)",Page,Balance of Page County,July 01 2010,3446,19999
1904105,"(40.7391444, -94.6781371)",Palo Alto,Ayrshire,July 01 2010,143,19041
1917895,"(43.0820643, -94.6781371)",Palo Alto,Curlew,July 01 2010,58,19178
1917985,"(43.0820643, -94.6781371)",Palo Alto,Cylinder,July 01 2010,88,19179
1925590,"(43.0820643, -94.6781371)",Palo Alto,Emmetsburg,July 01 2010,3895,19255
1931800,"(43.0820643, -94.6781371)",Palo Alto,Graettinger,July 01 2010,842,19318
1948585,"(43.0820643, -94.6781371)",Palo Alto,Mallard,July 01 2010,273,19485
1968340,"(43.0820643, -94.6781371)",Palo Alto,Rodman,July 01 2010,45,19683
1969330,"(43.0820643, -94.6781371)",Palo Alto,Ruthven,July 01 2010,735,19693
1983550,"(43.0820643, -94.6781371)",Palo Alto,West Bend (pt.),July 01 2010,759,19835
1999990,"(43.0820643, -94.6781371)",Palo Alto,Balance of Palo Alto County,July 01 2010,2560,19999
1900775,"(43.0820643, -96.2140431)",Plymouth,Akron,July 01 2010,1485,19007
1908875,"(42.7378346, -96.2140431)",Plymouth,Brunsville,July 01 2010,151,19088
1916950,"(42.7378346, -96.2140431)",Plymouth,Craig,July 01 2010,89,19169
1936480,"(42.7378346, -96.2140431)",Plymouth,Hinton,July 01 2010,952,19364
1941385,"(42.7378346, -96.2140431)",Plymouth,Kingsley,July 01 2010,1412,19413
1944400,"(42.7378346, -96.2140431)",Plymouth,Le Mars,July 01 2010,9817,19444
1951375,"(42.7378346, -96.2140431)",Plymouth,Merrill,July 01 2010,754,19513
1960780,"(42.7378346, -96.2140431)",Plymouth,Oyens,July 01 2010,103,19607
1966405,"(42.7378346, -96.2140431)",Plymouth,Remsen,July 01 2010,1661,19664
1973335,"(42.7378346, -96.2140431)",Plymouth,Sioux City (pt.),July 01 2010,6,19733
1975945,"(42.7378346, -96.2140431)",Plymouth,Struble,July 01 2010,78,19759
1984090,"(42.7378346, -96.2140431)",Plymouth,Westfield,July 01 2010,132,19840
1999990,"(42.7378346, -96.2140431)",Plymouth,Balance of Plymouth County,July 01 2010,8330,19999
1928245,"(42.7378346, -94.6787466)",Pocahontas,Fonda,July 01 2010,629,19282
1930945,"(42.7341351, -94.6787466)",Pocahontas,Gilmore City (pt.),July 01 2010,222,19309
1935130,"(42.7341351, -94.6787466)",Pocahontas,Havelock,July 01 2010,138,19351
1943725,"(42.7341351, -94.6787466)",Pocahontas,Laurens,July 01 2010,1256,19437
1961050,"(42.7341351, -94.6787466)",Pocahontas,Palmer,July 01 2010,165,19610
1963840,"(42.7341351, -94.6787466)",Pocahontas,Plover,July 01 2010,77,19638
1963975,"(42.7341351, -94.6787466)",Pocahontas,Pocahontas,July 01 2010,1784,19639
1968520,"(42.7341351, -94.6787466)",Pocahontas,Rolfe,July 01 2010,582,19685
1980535,"(42.7341351, -94.6787466)",Pocahontas,Varina,July 01 2010,71,19805
1999990,"(42.7341351, -94.6787466)",Pocahontas,Balance of Pocahontas County,July 01 2010,2365,19999
1901180,"(42.7341351, -93.5735335)",Polk,Alleman,July 01 2010,434,19011
1901630,"(41.6855048, -93.5735335)",Polk,Altoona,July 01 2010,14667,19016
1902305,"(41.6855048, -93.5735335)",Polk,Ankeny,July 01 2010,45837,19023
1907390,"(41.6855048, -93.5735335)",Polk,Bondurant,July 01 2010,3924,19073
1910765,"(41.6855048, -93.5735335)",Polk,Carlisle (pt.),July 01 2010,87,19107
1914520,"(41.6855048, -93.5735335)",Polk,Clive (pt.),July 01 2010,10787,19145
1921000,"(41.6855048, -93.5735335)",Polk,Des Moines (pt.),July 01 2010,204687,19210
1924735,"(41.6855048, -93.5735335)",Polk,Elkhart,July 01 2010,685,19247
1932160,"(41.6855048, -93.5735335)",Polk,Granger (pt.),July 01 2010,213,19321
1933060,"(41.6855048, -93.5735335)",Polk,Grimes (pt.),July 01 2010,8353,19330
1939765,"(41.6855048, -93.5735335)",Polk,Johnston,July 01 2010,17373,19397
1952950,"(41.6855048, -93.5735335)",Polk,Mitchellville (pt.),July 01 2010,2234,19529
1957675,"(41.6855048, -93.5735335)",Polk,Norwalk (pt.),July 01 2010,0,19576
1963525,"(41.6855048, -93.5735335)",Polk,Pleasant Hill,July 01 2010,8840,19635
1964020,"(41.6855048, -93.5735335)",Polk,Polk City,July 01 2010,3453,19640
1969240,"(41.6855048, -93.5735335)",Polk,Runnells,July 01 2010,509,19692
1972345,"(41.6855048, -93.5735335)",Polk,Sheldahl (pt.),July 01 2010,134,19723
1979950,"(41.6855048, -93.5735335)",Polk,Urbandale (pt.),July 01 2010,33089,19799
1983910,"(41.6855048, -93.5735335)",Polk,West Des Moines (pt.),July 01 2010,44968,19839
1986250,"(41.6855048, -93.5735335)",Polk,Windsor Heights,July 01 2010,4884,19862
1999990,"(41.6855048, -93.5735335)",Polk,Balance of Polk County,July 01 2010,27065,19999
1903970,"(41.6855048, -95.5423935)",Pottawattamie,Avoca,July 01 2010,1510,19039
1911170,"(41.3366123, -95.5423935)",Pottawattamie,Carson,July 01 2010,813,19111
1911215,"(41.3366123, -95.5423935)",Pottawattamie,Carter Lake,July 01 2010,3791,19112
1916860,"(41.3366123, -95.5423935)",Pottawattamie,Council Bluffs,July 01 2010,62368,19168
1917175,"(41.3366123, -95.5423935)",Pottawattamie,Crescent,July 01 2010,618,19171
1934005,"(41.3366123, -95.5423935)",Pottawattamie,Hancock,July 01 2010,196,19340
1947865,"(41.3366123, -95.5423935)",Pottawattamie,McClelland,July 01 2010,151,19478
1947955,"(41.3366123, -95.5423935)",Pottawattamie,Macedonia,July 01 2010,246,19479
1952590,"(41.3366123, -95.5423935)",Pottawattamie,Minden,July 01 2010,600,19525
1955560,"(41.3366123, -95.5423935)",Pottawattamie,Neola,July 01 2010,846,19555
1958080,"(41.3366123, -95.5423935)",Pottawattamie,Oakland,July 01 2010,1529,19580
1972300,"(41.3366123, -95.5423935)",Pottawattamie,Shelby (pt.),July 01 2010,23,19723
1978825,"(41.3366123, -95.5423935)",Pottawattamie,Treynor,July 01 2010,921,19788
1979500,"(41.3366123, -95.5423935)",Pottawattamie,Underwood,July 01 2010,943,19795
1982065,"(41.3366123, -95.5423935)",Pottawattamie,Walnut,July 01 2010,786,19820
1999990,"(41.3366123, -95.5423935)",Pottawattamie,Balance of Pottawattamie County,July 01 2010,18011,19999
1904555,"(41.3366123, -92.5314684)",Poweshiek,Barnes City (pt.),July 01 2010,17,19045
1908695,"(41.6864422, -92.5314684)",Poweshiek,Brooklyn,July 01 2010,1478,19086
1919495,"(41.6864422, -92.5314684)",Poweshiek,Deep River,July 01 2010,279,19194
1933105,"(41.6864422, -92.5314684)",Poweshiek,Grinnell,July 01 2010,9220,19331
1933285,"(41.6864422, -92.5314684)",Poweshiek,Guernsey,July 01 2010,63,19332
1934770,"(41.6864422, -92.5314684)",Poweshiek,Hartwick,July 01 2010,86,19347
1948540,"(41.6864422, -92.5314684)",Poweshiek,Malcom,July 01 2010,287,19485
1953490,"(41.6864422, -92.5314684)",Poweshiek,Montezuma,July 01 2010,1462,19534
1971355,"(41.6864422, -92.5314684)",Poweshiek,Searsboro,July 01 2010,148,19713
1980805,"(41.6864422, -92.5314684)",Poweshiek,Victor (pt.),July 01 2010,115,19808
1999990,"(41.6864422, -92.5314684)",Poweshiek,Balance of Poweshiek County,July 01 2010,5767,19999
1905095,"(41.6864422, -94.2439719)",Ringgold,Beaconsfield,July 01 2010,15,19050
1905905,"(40.7352023, -94.2439719)",Ringgold,Benton,July 01 2010,43,19059
1913980,"(40.7352023, -94.2439719)",Ringgold,Clearfield (pt.),July 01 2010,6,19139
1919810,"(40.7352023, -94.2439719)",Ringgold,Delphos,July 01 2010,25,19198
1921270,"(40.7352023, -94.2439719)",Ringgold,Diagonal,July 01 2010,329,19212
1925005,"(40.7352023, -94.2439719)",Ringgold,Ellston,July 01 2010,43,19250
1940350,"(40.7352023, -94.2439719)",Ringgold,Kellerton,July 01 2010,314,19403
1948675,"(40.7352023, -94.2439719)",Ringgold,Maloy,July 01 2010,29,19486
1954480,"(40.7352023, -94.2439719)",Ringgold,Mount Ayr,July 01 2010,1685,19544
1966000,"(40.7352023, -94.2439719)",Ringgold,Redding,July 01 2010,82,19660
1971940,"(40.7352023, -94.2439719)",Ringgold,Shannon City (pt.),July 01 2010,5,19719
1978195,"(40.7352023, -94.2439719)",Ringgold,Tingley,July 01 2010,183,19781
1999990,"(40.7352023, -94.2439719)",Ringgold,Balance of Ringgold County,July 01 2010,2355,19999
1903610,"(40.7352023, -95.1053946)",Sac,Auburn,July 01 2010,322,19036
1923475,"(42.3862604, -95.1053946)",Sac,Early,July 01 2010,557,19234
1942690,"(42.3862604, -95.1053946)",Sac,Lake View,July 01 2010,1143,19426
1947730,"(42.3862604, -95.1053946)",Sac,Lytton (pt.),July 01 2010,273,19477
1955515,"(42.3862604, -95.1053946)",Sac,Nemaha,July 01 2010,85,19555
1958575,"(42.3862604, -95.1053946)",Sac,Odebolt,July 01 2010,1013,19585
1969645,"(42.3862604, -95.1053946)",Sac,Sac City,July 01 2010,2223,19696
1971085,"(42.3862604, -95.1053946)",Sac,Schaller,July 01 2010,773,19710
1982020,"(42.3862604, -95.1053946)",Sac,Wall Lake,July 01 2010,819,19820
1999990,"(42.3862604, -95.1053946)",Sac,Balance of Sac County,July 01 2010,3146,19999
1906355,"(42.3862604, -90.6232428)",Scott,Bettendorf,July 01 2010,33282,19063
1907075,"(41.6370978, -90.6232428)",Scott,Blue Grass (pt.),July 01 2010,1437,19070
1909235,"(41.6370978, -90.6232428)",Scott,Buffalo,July 01 2010,1271,19092
1919000,"(41.6370978, -90.6232428)",Scott,Davenport,July 01 2010,99663,19190
1921540,"(41.6370978, -90.6232428)",Scott,Dixon,July 01 2010,243,19215
1921720,"(41.6370978, -90.6232428)",Scott,Donahue,July 01 2010,356,19217
1922980,"(41.6370978, -90.6232428)",Scott,Durant (pt.),July 01 2010,92,19229
1924600,"(41.6370978, -90.6232428)",Scott,Eldridge,July 01 2010,5665,19246
1944085,"(41.6370978, -90.6232428)",Scott,Le Claire,July 01 2010,3742,19440
1946425,"(41.6370978, -90.6232428)",Scott,Long Grove,July 01 2010,809,19464
1947820,"(41.6370978, -90.6232428)",Scott,McCausland,July 01 2010,303,19478
1950655,"(41.6370978, -90.6232428)",Scott,Maysville,July 01 2010,176,19506
1956280,"(41.6370978, -90.6232428)",Scott,New Liberty,July 01 2010,139,19562
1961365,"(41.6370978, -90.6232428)",Scott,Panorama Park,July 01 2010,129,19613
1964740,"(41.6370978, -90.6232428)",Scott,Princeton,July 01 2010,885,19647
1967350,"(41.6370978, -90.6232428)",Scott,Riverdale,July 01 2010,404,19673
1981705,"(41.6370978, -90.6232428)",Scott,Walcott (pt.),July 01 2010,1617,19817
1999990,"(41.6370978, -90.6232428)",Scott,Balance of Scott County,July 01 2010,15048,19999
1919585,"(41.6370978, -95.3102113)",Shelby,Defiance,July 01 2010,284,19195
1923385,"(41.6850926, -95.3102113)",Shelby,Earling,July 01 2010,437,19233
1924780,"(41.6850926, -95.3102113)",Shelby,Elk Horn,July 01 2010,664,19247
1934500,"(41.6850926, -95.3102113)",Shelby,Harlan,July 01 2010,5106,19345
1939000,"(41.6850926, -95.3102113)",Shelby,Irwin,July 01 2010,341,19390
1941520,"(41.6850926, -95.3102113)",Shelby,Kirkman,July 01 2010,64,19415
1961275,"(41.6850926, -95.3102113)",Shelby,Panama,July 01 2010,221,19612
1964200,"(41.6850926, -95.3102113)",Shelby,Portsmouth,July 01 2010,195,19642
1972300,"(41.6850926, -95.3102113)",Shelby,Shelby (pt.),July 01 2010,618,19723
1977430,"(41.6850926, -95.3102113)",Shelby,Tennant,July 01 2010,68,19774
1984540,"(41.6850926, -95.3102113)",Shelby,Westphalia,July 01 2010,127,19845
1999990,"(41.6850926, -95.3102113)",Shelby,Balance of Shelby County,July 01 2010,4047,19999
1901585,"(41.6850926, -96.1778827)",Sioux,Alton,July 01 2010,1224,19015
1907840,"(43.0826174, -96.1778827)",Sioux,Boyden,July 01 2010,701,19078
1912945,"(43.0826174, -96.1778827)",Sioux,Chatsworth,July 01 2010,79,19129
1932475,"(43.0826174, -96.1778827)",Sioux,Granville,July 01 2010,312,19324
1935265,"(43.0826174, -96.1778827)",Sioux,Hawarden,July 01 2010,2545,19352
1937290,"(43.0826174, -96.1778827)",Sioux,Hospers,July 01 2010,705,19372
1937515,"(43.0826174, -96.1778827)",Sioux,Hull,July 01 2010,2174,19375
1938820,"(43.0826174, -96.1778827)",Sioux,Ireton,July 01 2010,612,19388
1950385,"(43.0826174, -96.1778827)",Sioux,Matlock,July 01 2010,87,19503
1950430,"(43.0826174, -96.1778827)",Sioux,Maurice,July 01 2010,275,19504
1959475,"(43.0826174, -96.1778827)",Sioux,Orange City,July 01 2010,6063,19594
1968205,"(43.0826174, -96.1778827)",Sioux,Rock Valley,July 01 2010,3403,19682
1972390,"(43.0826174, -96.1778827)",Sioux,Sheldon (pt.),July 01 2010,171,19723
1973290,"(43.0826174, -96.1778827)",Sioux,Sioux Center,July 01 2010,7060,19732
1999990,"(43.0826174, -96.1778827)",Sioux,Balance of Sioux County,July 01 2010,8326,19999
1901855,"(43.0826174, -93.4650448)",Story,Ames,July 01 2010,59058,19018
1910225,"(42.0362415, -93.4650448)",Story,Cambridge,July 01 2010,827,19102
1915195,"(42.0362415, -93.4650448)",Story,Collins,July 01 2010,495,19151
1915240,"(42.0362415, -93.4650448)",Story,Colo,July 01 2010,876,19152
1930630,"(42.0362415, -93.4650448)",Story,Gilbert,July 01 2010,1079,19306
1937920,"(42.0362415, -93.4650448)",Story,Huxley,July 01 2010,3324,19379
1940395,"(42.0362415, -93.4650448)",Story,Kelley,July 01 2010,309,19403
1947775,"(42.0362415, -93.4650448)",Story,McCallsburg,July 01 2010,333,19477
1950520,"(42.0362415, -93.4650448)",Story,Maxwell,July 01 2010,923,19505
1955695,"(42.0362415, -93.4650448)",Story,Nevada,July 01 2010,6806,19556
1968475,"(42.0362415, -93.4650448)",Story,Roland,July 01 2010,1285,19684
1972345,"(42.0362415, -93.4650448)",Story,Sheldahl (pt.),July 01 2010,156,19723
1973515,"(42.0362415, -93.4650448)",Story,Slater,July 01 2010,1490,19735
